,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
393,VOLKSWAGEN T-CROSS,1.0 TSI 115 CARAT DSG,28730,49,2020,06/04/2020,non requis,44 535 Km,Essence,automatique,bleu,5,5,12 mois,,,oui,1,6 CV,116 ch,1,107 g/kmB,4.9 l/100km,EURO6
394,VOLKSWAGEN GOLF 8,VIII 1.0 TSI OPF 110 LIFE BUSINESS BVM6,32120,92,2023,28/10/2023,non requis,5 650 Km,Essence,mécanique,gris,5,5,,,,oui,,6 CV,110 ch,1,123 g/kmC,5.4 l/100km,EURO6
395,VOLKSWAGEN T-CROSS,1.0 TSI 110 R-LINE DSG,31620,35,2023,01/03/2023,non requis,14 835 Km,Essence,automatique,blanc,5,5,24 mois,,Das WeltAuto. Medium,oui,1,6 CV,110 ch,1,144 g/kmD,6.2 l/100km,EURO6
396,VOLKSWAGEN POLO 6,VI 1.6 TDI 95 CONFORTLINE BUSINESS DSG7,20160,35,2020,10/11/2020,non requis,46 652 Km,Diesel,automatique,gris,5,5,12 mois,,Das WeltAuto. Medium,oui,1,5 CV,95 ch,2,97 g/kmA,3.9 l/100km,EURO6
397,VOLKSWAGEN T-ROC,1.5 TSI 150 EVO UNITED DSG7,32360,35,2021,29/01/2022,non requis,34 800 Km,Essence,automatique,noir,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,1,148 g/kmD,6.6 l/100km,EURO6
398,VOLKSWAGEN POLO 5,V (2) 1.4 TDI 75 BLUEMOTION TECHNOLOGY CONFORTLINE 5P,10030,49,2016,29/03/2016,requis,157 246 Km,Diesel,mécanique,gris,5,5,12 mois,,,non,2,4 CV,75 ch,2,88 g/kmA,3.1 l/100km,EURO6
399,VOLKSWAGEN T-ROC,(2) 2.0 TDI 150 START/STOP R-LINE DSG7,45850,35,2023,24/05/2023,non requis,13 189 Km,Diesel,automatique,blanc,5,5,24 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,136 g/kmC,4.9 l/100km,EURO6
400,VOLKSWAGEN GOLF SPORTSVAN,1.6 TDI 110 BLUEMOTION TECHNOLOGY LOUNGE,16780,49,2016,24/02/2016,requis,67 934 Km,Diesel,mécanique,gris,5,5,12 mois,,,non,2,5 CV,110 ch,2,101 g/kmB,3.5 l/100km,EURO6
401,VOLKSWAGEN TOURAN 3,III 1.6 TDI 115 BLUEMOTION TECHNOLOGY CONNECT 7PL,25280,49,2020,01/12/2020,non requis,98 571 Km,Diesel,mécanique,gris,5,7,12 mois,,,non,2,6 CV,116 ch,2,109 g/kmB,4.6 l/100km,EURO6
402,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLUEMOTION TECHNOLOGY CARAT DSG7,34650,35,2019,29/09/2019,non requis,68 310 Km,Diesel,automatique,gris,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
403,VOLKSWAGEN UP!,1.0 75 UP! SERIE CUP 3P,7630,35,2015,21/04/2015,requis,121 158 Km,Essence,mécanique,gris,5,4,6 mois,,Das WeltAuto. Medium,non,2,4 CV,75 ch,1,108 g/kmB,4 l/100km,EURO5
404,VOLKSWAGEN TOURAN 3,III 2.0 TDI 150 ACTIVE DSG7 7PL,49870,35,2023,23/06/2023,non requis,9 875 Km,Diesel,automatique,gris,5,7,24 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,140 g/kmC,5.3 l/100km,EURO6
405,VOLKSWAGEN T-ROC,2.0 TDI 150 LOUNGE BUSINESS DSG7,26100,35,2020,16/06/2020,non requis,136 300 Km,Diesel,automatique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,116 g/kmB,4.6 l/100km,EURO6
406,VOLKSWAGEN T-CROSS,1.0 TSI 110 CARAT DSG,30390,35,2023,16/06/2023,non requis,13 447 Km,Essence,automatique,gris,5,5,24 mois,,Das WeltAuto. Medium,oui,1,6 CV,110 ch,1,141 g/kmD,6.2 l/100km,EURO6
407,VOLKSWAGEN TIGUAN 2 ALLSPACE,2.0 TDI 150 CONFORTLINE BUSINESS DSG7,33060,35,2020,24/03/2020,non requis,124 932 Km,Diesel,automatique,noir,5,7,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,129 g/kmC,5 l/100km,EURO6
408,VOLKSWAGEN TIGUAN,(2) 2.0 TDI 110 BUSINESS,15380,30,2014,03/03/2014,requis,92 400 Km,Diesel,mécanique,noir,5,5,6 mois,,,oui,1,6 CV,110 ch,2,139 g/kmC,4.8 l/100km,EURO5
409,VOLKSWAGEN COCCINELLE,1.6 TDI 105 VINTAGE,14030,35,2013,23/02/2013,requis,181 780 Km,Diesel,mécanique,rouge,3,4,6 mois,,,oui,1,5 CV,105 ch,2,119 g/kmB,4.5 l/100km,EURO5
410,VOLKSWAGEN TAIGO,1.0 TSI 110 LIFE BVM6,32950,35,2023,01/09/2023,non requis,18 Km,Essence,mécanique,gris,5,5,,,,non,,6 CV,110 ch,1,123 g/kmC,5.4 l/100km,EURO6
411,VOLKSWAGEN T-CROSS,1.0 TSI 115 CARAT DSG,29630,35,2019,26/09/2019,non requis,12 500 Km,Essence,automatique,noir,5,5,12 mois,,Das WeltAuto. Medium,oui,1,6 CV,116 ch,1,107 g/kmB,5 l/100km,EURO6
412,VOLKSWAGEN T-ROC,(2) 2.0 TDI 150 START/STOP R-LINE DSG7,45850,35,2023,24/05/2023,non requis,13 189 Km,Diesel,automatique,blanc,5,5,24 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,136 g/kmC,4.9 l/100km,EURO6
413,VOLKSWAGEN GOLF 7,VII (2) 1.0 TSI 115 BLUEMOTION TECHNOLOGY CONNECT BV6 5P,21180,49,2020,14/11/2020,non requis,40 194 Km,Essence,mécanique,blanc,5,5,12 mois,,,non,2,6 CV,116 ch,1,107 g/kmB,4.8 l/100km,EURO6
414,VOLKSWAGEN T-CROSS,1.0 TSI 115 CARAT DSG,28730,49,2020,06/04/2020,non requis,44 535 Km,Essence,automatique,bleu,5,5,12 mois,,,oui,1,6 CV,116 ch,1,107 g/kmB,4.9 l/100km,EURO6
415,VOLKSWAGEN GOLF 8,VIII 1.0 TSI OPF 110 LIFE BUSINESS BVM6,32120,92,2023,28/10/2023,non requis,5 650 Km,Essence,mécanique,gris,5,5,,,,oui,,6 CV,110 ch,1,123 g/kmC,5.4 l/100km,EURO6
416,VOLKSWAGEN GOLF 8,VIII 1.5 ETSI OPF 150 R-LINE DSG7,42060,35,2023,26/02/2023,non requis,11 286 Km,Essence,automatique,gris,5,5,28 mois,,,oui,1,8 CV,150 ch,1,131 g/kmC,5.7 l/100km,EURO6
417,VOLKSWAGEN TAIGO,1.0 TSI 110 R-LINE DSG7,29380,49,2023,13/04/2023,non requis,6 883 Km,Essence,automatique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,6 CV,110 ch,1,135 g/kmC,5.9 l/100km,EURO6
418,VOLKSWAGEN TOURAN 3,III 2.0 TDI 150 BLUEMOTION TECHNOLOGY CONNECT DSG7 7PL,27280,35,2019,15/01/2020,non requis,93 197 Km,Diesel,automatique,gris,5,7,12 mois,,Das WeltAuto. Medium,oui,2,6 CV,116 ch,2,104 g/kmB,,EURO6
419,VOLKSWAGEN PASSAT 8 SW,VIII SW 1.6 TDI 120 BLUEMOTION TECHNOLOGY CONFORTLINE BUSINESS DSG7,15230,31,2018,08/12/2018,requis,217 160 Km,Diesel,automatique,gris foncé,5,5,6 mois,,,non,2,6 CV,120 ch,2,104 g/kmB,3.7 l/100km,EURO6
420,VOLKSWAGEN UP!,1.0 75 UP! SERIE CUP 3P,7630,35,2015,21/04/2015,requis,121 158 Km,Essence,mécanique,gris,5,4,6 mois,,Das WeltAuto. Medium,non,2,4 CV,75 ch,1,108 g/kmB,4 l/100km,EURO5
421,VOLKSWAGEN TOURAN 3,III 1.2 TSI 110 BLUEMOTION TECHNOLOGY ALLSTAR 7PL,23620,35,2017,24/10/2017,requis,140 483 Km,Essence,mécanique,gris,5,7,6 mois,,Das WeltAuto. Medium,non,3,6 CV,110 ch,1,126 g/kmC,4.6 l/100km,EURO6
422,VOLKSWAGEN T-CROSS,1.0 TSI 110 CARAT DSG,30390,35,2023,16/06/2023,non requis,13 447 Km,Essence,automatique,gris,5,5,24 mois,,Das WeltAuto. Medium,oui,1,6 CV,110 ch,1,141 g/kmD,6.2 l/100km,EURO6
423,VOLKSWAGEN T-ROC,2.0 TDI 150 LOUNGE BUSINESS DSG7,26100,35,2020,16/06/2020,non requis,136 300 Km,Diesel,automatique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,116 g/kmB,4.6 l/100km,EURO6
424,VOLKSWAGEN TIGUAN 2 ALLSPACE,2.0 TDI 150 CONFORTLINE BUSINESS DSG7,33060,35,2020,24/03/2020,non requis,124 932 Km,Diesel,automatique,noir,5,7,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,129 g/kmC,5 l/100km,EURO6
425,VOLKSWAGEN TAIGO,1.0 TSI 110 LIFE BVM6,28660,35,2023,11/07/2023,non requis,16 Km,Essence,mécanique,gris,5,5,,,,non,,6 CV,110 ch,1,123 g/kmC,5.4 l/100km,EURO6
426,VOLKSWAGEN TAIGO,1.5 TSI 150 R-LINE DSG7,32440,35,2023,21/12/2023,non requis,31 395 Km,Essence,automatique,noir,5,5,24 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,1,139 g/kmC,6.1 l/100km,EURO6
427,VOLKSWAGEN POLO 6,VI 1.0 80 IQ.DRIVE,18310,35,2020,03/10/2020,non requis,38 813 Km,Essence,mécanique,noir,5,5,12 mois,,Das WeltAuto. Medium,oui,1,4 CV,80 ch,1,104 g/kmB,4.8 l/100km,EURO6
428,VOLKSWAGEN CRAFTER 2,II 2.0 TDI 140 30 L3H3 BUSINESS LINE,35400,35,2019,07/01/2020,non requis,113 880 Km,Diesel,mécanique,blanc,4,3,12 mois,,Das WeltAuto. Medium,oui,1,7 CV,140 ch,2,194 g/kmE,7 l/100km,EURO6
429,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 COPPER LINE,21230,49,2021,27/02/2021,non requis,72 571 Km,Essence,mécanique,blanc,5,5,12 mois,,,oui,1,5 CV,95 ch,1,104 g/kmB,4.6 l/100km,EURO6
430,VOLKSWAGEN GOLF SPORTSVAN,1.6 TDI 110 BLUEMOTION TECHNOLOGY LOUNGE,16780,49,2016,24/02/2016,requis,67 934 Km,Diesel,mécanique,gris,5,5,12 mois,,,non,2,5 CV,110 ch,2,101 g/kmB,3.5 l/100km,EURO6
431,VOLKSWAGEN TOURAN 3,III 1.6 TDI 115 BLUEMOTION TECHNOLOGY CONNECT 7PL,25280,49,2020,01/12/2020,non requis,98 571 Km,Diesel,mécanique,gris,5,7,12 mois,,,non,2,6 CV,116 ch,2,109 g/kmB,4.6 l/100km,EURO6
432,VOLKSWAGEN GOLF 7,VII 1.2 TSI 105 BLUEMOTION TECHNOLOGY CONFORTLINE 5P,14520,77,2015,14/01/2016,requis,122 936 Km,Essence,mécanique,noir metal,5,5,,,,non,4,5 CV,105 ch,1,114 g/kmB,4.3 l/100km,EURO5
433,VOLKSWAGEN TOURAN 3,III 2.0 TDI 150 BLUEMOTION TECHNOLOGY CONNECT DSG7 7PL,27280,35,2019,15/01/2020,non requis,93 197 Km,Diesel,automatique,gris,5,7,12 mois,,Das WeltAuto. Medium,oui,2,6 CV,116 ch,2,104 g/kmB,,EURO6
434,VOLKSWAGEN PASSAT 8 SW,VIII (2) SW 1.4 TSI HYBRIDE RECHARGEABLE GTE DSG7,42290,35,2021,15/07/2021,non requis,18 974 Km,Hybride essence électrique,automatique,noir,5,5,12 mois,,Das WeltAuto. Medium,oui,2,6 CV,156 ch,1,35 g/kmA,,EURO6
435,VOLKSWAGEN EOS,(2) 2.0 TSI 210 CARAT DSG6,16970,38,2013,09/10/2013,requis,77 682 Km,Essence,automatique,blanc,2,4,6 mois,,,non,2,13 CV,211 ch,1,174 g/kmE,5.9 l/100km,EURO5
436,VOLKSWAGEN POLO 6,VI 1.6 TDI 95 LOUNGE BUSINESS DSG7,20980,49,2020,08/05/2020,non requis,72 396 Km,Diesel,automatique,blanc,5,2,12 mois,,,oui,1,5 CV,95 ch,2,99 g/kmA,4 l/100km,EURO6
437,VOLKSWAGEN POLO 6,VI 1.0 80 IQ.DRIVE,18310,35,2020,03/10/2020,non requis,38 813 Km,Essence,mécanique,noir,5,5,12 mois,,Das WeltAuto. Medium,oui,1,4 CV,80 ch,1,104 g/kmB,4.8 l/100km,EURO6
438,VOLKSWAGEN POLO 6,VI 1.0 80 BUSINESS,18070,77,2021,14/12/2021,non requis,20 718 Km,Essence,mécanique,gris,5,5,6 mois,,,non,2,4 CV,80 ch,1,125 g/kmC,5.5 l/100km,EURO6
439,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 IQ.DRIVE DSG7,20690,83,2020,13/11/2020,non requis,30 869 Km,Essence,automatique,Blanc,5,5,12 mois,,Das WeltAuto. Medium,non,2,5 CV,95 ch,1,103 g/kmB,4.8 l/100km,EURO6
440,VOLKSWAGEN T-ROC CABRIOLET,BVM6 T-ROC CABRIOLET 1.0 TSI 110 START/STOP STYLE,38640,83,2023,29/01/2024,non requis,114 Km,Essence,mécanique,Blanc,2,,,,,non,,6 CV,110 ch,,,,
441,VOLKSWAGEN GOLF 8,VIII 1.5 ETSI OPF 150 STYLE 1ST DSG7,32750,59,2021,18/08/2021,non requis,18 981 Km,Essence,automatique,Gris,5,5,12 mois,,,non,2,8 CV,150 ch,1,135 g/kmC,,EURO6
442,VOLKSWAGEN T-CROSS,1.0 TSI 115 CARAT DSG,24360,13,2020,14/01/2021,non requis,31 922 Km,Essence,automatique,Reflet d'Argent métallisée,5,5,12 mois,,,non,,6 CV,116 ch,1,106 g/kmB,5.1 l/100km,EURO6
443,VOLKSWAGEN POLO 6,VI 1.6 TDI 95 CONFORTLINE BUSINESS,19180,13,2021,18/01/2022,non requis,50 100 Km,Diesel,mécanique,Blanc Pur,5,5,12 mois,,,non,,5 CV,95 ch,2,93 g/kmA,3.6 l/100km,EURO6
444,VOLKSWAGEN POLO 6,VI 1.6 TDI 95 CONNECT,17480,60,2020,29/12/2020,non requis,80 398 Km,Diesel,mécanique,Noir Intense,5,5,12 mois,,Ford Sélection Privilège,non,,5 CV,95 ch,2,93 g/kmA,3.6 l/100km,EURO6
445,VOLKSWAGEN GOLF 8,VIII 2.0 TDI SCR 150 STYLE 1ST DSG7,31230,60,2021,01/09/2021,non requis,111 513 Km,Diesel,automatique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,117 g/kmB,4.4 l/100km,EURO6
446,VOLKSWAGEN TIGUAN 2,II (2) 2.0 TDI 150 8CV BLUEMOTION TECHNOLOGY ELEGANCE DSG7,39780,17,2021,01/09/2021,non requis,81 492 Km,Diesel,automatique,Noir,5,5,12 mois,en cours,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,156 g/kmD,5.7 l/100km,EURO6
447,VOLKSWAGEN GOLF 7,VII (2) 1.5 TSI EVO 130 6CV BLUEMOTION TECHNOLOGY CONFORTLINE BV6 5P,19230,17,2019,28/01/2020,non requis,110 092 Km,Essence,mécanique,Gris,3,5,12 mois,,,non,2,7 CV,131 ch,1,113 g/kmB,4.2 l/100km,EURO6
448,VOLKSWAGEN COCCINELLE CABRIOLET,(2) CABRIOLET 1.4 TSI 150 COUTURE EXCLUSIVE DSG7,35640,16,2018,03/04/2018,requis,108 309 Km,Essence,automatique,Bleu,2,4,12 mois,,,non,2,8 CV,150 ch,1,130 g/kmC,5.7 l/100km,EURO6
449,VOLKSWAGEN ID.3,58 KWH 204CH PRO PERFORMANCE,42910,81,2022,07/01/2023,non requis,35 378 Km,Electrique,automatique,GRIS MANGANE,5,5,,en cours,,non,,5 CV,204 ch,0,0 g/kmA,,EURO6
450,VOLKSWAGEN POLO 5,V (2) 1.4 TDI 75 BLUEMOTION TECHNOLOGY CONFORTLINE 3P,11750,91,2016,20/09/2016,requis,59 022 Km,Diesel,mécanique,BLANC,3,5,12 mois,,,oui,,4 CV,75 ch,2,95 g/kmA,3.7 l/100km,EURO5
451,VOLKSWAGEN POLO 6,VI (2) 1.0 TSI 95 LIFE,22150,87,2022,17/03/2022,non requis,21 319 Km,Essence,mécanique,GRIS ASCOT,5,5,24 mois,,Das WeltAuto. Premium,non,,5 CV,95 ch,1,117 g/kmB,5.2 l/100km,EURO6
452,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLUEMOTION TECHNOLOGY CARAT EXCLUSIVE DSG7,32580,21,2019,16/07/2019,non requis,61 040 Km,Diesel,automatique,Gris Urano,5,5,,,,oui,,8 CV,150 ch,2,123 g/kmC,4.9 l/100km,EURO6
453,VOLKSWAGEN UP!,(2) 1.0 75 MOVE UP! 5P,12410,30,2020,18/06/2020,non requis,70 410 Km,Essence,mécanique,GRISE,5,4,12 mois,,,non,,4 CV,75 ch,1,94 g/kmA,4.2 l/100km,EURO6
454,VOLKSWAGEN GOLF 8,VIII 1.0 TSI OPF 110 LIFE 1ST BV6,24130,30,2021,26/05/2021,non requis,20 893 Km,Essence,mécanique,BLEU,5,5,12 mois,,,non,,6 CV,110 ch,1,,,EURO6
455,VOLKSWAGEN T-ROC,1.5 TSI 150 EVO IQ.DRIVE DSG7,30310,91,2021,22/11/2021,non requis,49 272 Km,Essence,automatique,blanc,5,5,12 mois,,Das WeltAuto. Medium,non,2,8 CV,150 ch,1,117 g/kmB,6.6 l/100km,EURO6
456,VOLKSWAGEN GOLF 7 GTI,VII (2) 2.0 TSI 245 BLUEMOTION TECHNOLOGY GTI PERFORMANCE DSG7 5P,36520,89,2019,07/05/2019,non requis,73 335 Km,Essence,automatique,Bleu,5,5,12 mois,,,non,3,14 CV,245 ch,1,144 g/kmD,5.2 l/100km,EURO6
457,VOLKSWAGEN GOLF 8,VIII 2.0 TDI SCR 115 LIFE BV6,28580,79,2022,04/03/2022,non requis,8 856 Km,Diesel,mécanique,blanc,5,5,,en cours,,non,,6 CV,115 ch,2,118 g/kmB,4.5 l/100km,EURO6
458,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLUEMOTION TECHNOLOGY CARAT DSG7,37420,78,2020,03/09/2020,non requis,66 850 Km,Diesel,automatique,gris,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
459,VOLKSWAGEN POLO 6,VI 1.6 TDI 95 LOUNGE BUSINESS,18150,28,2021,03/05/2021,non requis,87 587 Km,Diesel,mécanique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,5 CV,95 ch,2,127 g/kmC,4.8 l/100km,EURO6
460,VOLKSWAGEN GOLF 7,VII 1.6 TDI 105 BLUEMOTION TECHNOLOGY CONFORTLINE DSG7 3P,10060,33,2015,08/12/2015,requis,192 528 Km,Diesel,automatique,gris clair,3,5,6 mois,,,non,4,5 CV,105 ch,2,102 g/kmB,3.5 l/100km,EURO5
461,VOLKSWAGEN POLO 6,VI 1.6 TDI 95 LOUNGE BUSINESS,18660,28,2021,05/07/2021,non requis,88 603 Km,Diesel,mécanique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,5 CV,95 ch,2,127 g/kmC,4.8 l/100km,EURO6
462,VOLKSWAGEN POLO 6,VI 1.6 TDI 80 CONFORTLINE,16030,13,2020,27/04/2020,non requis,13 385 Km,Diesel,mécanique,orange,5,5,12 mois,,,non,,4 CV,80 ch,2,94 g/kmA,3.6 l/100km,EURO6
463,VOLKSWAGEN T-CROSS,1.0 TSI 115 LOUNGE,25390,13,2020,07/03/2020,non requis,65 063 Km,Essence,mécanique,REFLET D ARGENT,5,5,12 mois,,,non,,6 CV,116 ch,1,106 g/kmB,4.9 l/100km,EURO6
464,VOLKSWAGEN POLO 4,IV (2) TDI 70 3P,4360,83,2010,01/04/2010,requis,293 750 Km,Diesel,mécanique,NOIR,3,5,3 mois,,,non,,4 CV,69 ch,3,119 g/kmB,4.5 l/100km,EURO4
465,VOLKSWAGEN T-CROSS,1.6 TDI 95 CARAT DSG7,25050,64,2021,06/11/2021,non requis,52 778 Km,Diesel,automatique,REFLET ARGENT MET,5,5,12 mois,,Das WeltAuto. Premium,oui,,5 CV,95 ch,2,142 g/kmD,5.4 l/100km,EURO6
466,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLUEMOTION TECHNOLOGY CARAT DSG7,37420,78,2020,03/09/2020,non requis,66 850 Km,Diesel,automatique,gris,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
467,VOLKSWAGEN POLO 6,VI 1.6 TDI 80 CONFORTLINE,16030,13,2020,27/04/2020,non requis,13 385 Km,Diesel,mécanique,orange,5,5,12 mois,,,non,,4 CV,80 ch,2,94 g/kmA,3.6 l/100km,EURO6
468,VOLKSWAGEN T-CROSS,1.0 TSI 115 LOUNGE,25390,13,2020,07/03/2020,non requis,65 063 Km,Essence,mécanique,REFLET D ARGENT,5,5,12 mois,,,non,,6 CV,116 ch,1,106 g/kmB,4.9 l/100km,EURO6
469,VOLKSWAGEN GOLF 7,VII (2) 1.4 TSI 204 GTE DSG6,33470,64,2021,09/12/2021,non requis,20 962 Km,Hybride essence électrique,automatique,GRIS TUNGSTENE METAL,5,5,,en cours,,oui,,8 CV,204 ch,1,,,EURO6
470,VOLKSWAGEN T-CROSS,1.0 TSI 115 CARAT,23710,64,2020,29/08/2020,non requis,17 998 Km,Essence,mécanique,REFLET ARGENT METAL,5,5,12 mois,,Das WeltAuto. Medium,oui,,6 CV,116 ch,1,106 g/kmB,6 l/100km,EURO6
471,VOLKSWAGEN GOLF 8,VIII 2.0 TDI SCR 115 LIFE BV6,28580,79,2022,04/03/2022,non requis,8 856 Km,Diesel,mécanique,blanc,5,5,,en cours,,non,,6 CV,115 ch,2,118 g/kmB,4.5 l/100km,EURO6
472,VOLKSWAGEN PASSAT 8 SW,VIII (2) SW 1.6 TDI 120 BUSINESS DSG7,27980,56,2021,13/01/2022,non requis,51 703 Km,Diesel,automatique,Gris Manganese,5,5,12 mois,,,non,,6 CV,120 ch,2,151 g/kmD,5.8 l/100km,EURO6
473,VOLKSWAGEN TIGUAN 2,II 1.5 TSI 150 EVO IQ.DRIVE DSG7,32430,18,2020,04/09/2020,non requis,55 717 Km,Essence,automatique,Blanc,5,5,12 mois,,,non,2,8 CV,150 ch,1,128 g/kmC,5.8 l/100km,EURO6
474,VOLKSWAGEN POLO 6,VI (2) 1.0 TSI 95 S&S LIFE BVM5,22330,03,2023,07/12/2023,non requis,7 452 Km,Essence,mécanique,Blanc,5,5,,,,oui,1,5 CV,95 ch,1,119 g/kmB,5.2 l/100km,EURO6
475,VOLKSWAGEN GOLF 8,VIII 1.5 TSI ACT 130 OPF STYLE 1ST BV6,28380,23,2021,07/01/2022,non requis,73 988 Km,Essence,mécanique,BLANC,5,5,12 mois,,,oui,1,7 CV,131 ch,1,125 g/kmC,5.5 l/100km,EURO6
476,VOLKSWAGEN GOLF 8,VIII 1.5 ETSI OPF 130 ACTIVE DSG7,35530,35,2023,25/03/2023,non requis,10 692 Km,Essence,automatique,blanc,5,5,27 mois,,,oui,1,7 CV,131 ch,1,127 g/kmC,5.5 l/100km,EURO6
477,VOLKSWAGEN POLO 6 GTI,VI 2.0 TSI 200 GTI DSG6,26230,22,2021,03/08/2021,non requis,18 631 Km,Essence,automatique,Rouge,5,5,12 mois,,Audi occasions plus,non,,11 CV,200 ch,1,159 g/kmD,7 l/100km,EURO6
478,VOLKSWAGEN GOLF 7,VII 1.4 TSI GTE DSG6 5P,25320,23,2017,28/09/2017,requis,49 594 Km,Hybride essence électrique,automatique,Gris,5,5,12 mois,,,non,4,6 CV,150 ch,1,37 g/kmA,,EURO6
479,VOLKSWAGEN ARTEON,(2) 2.0 TDI 150 R-LINE DSG7,43480,29,2021,14/02/2021,non requis,43 033 Km,Diesel,automatique,Argent Pyrite,5,5,12 mois,,,non,,8 CV,150 ch,2,139 g/kmC,4.8 l/100km,EURO6
480,VOLKSWAGEN T-ROC,1.0 TSI 110 ACTIVE,29730,34,2022,08/11/2022,non requis,28 750 Km,Essence,mécanique,blanc,5,5,12 mois,,,non,,6 CV,110 ch,1,137 g/kmC,6 l/100km,EURO6
481,VOLKSWAGEN PASSAT 8 SW,VIII (2) SW 1.6 TDI 120 BUSINESS DSG7,27980,56,2021,13/01/2022,non requis,51 703 Km,Diesel,automatique,Gris Manganese,5,5,12 mois,,,non,,6 CV,120 ch,2,151 g/kmD,5.8 l/100km,EURO6
482,VOLKSWAGEN TIGUAN 2,II 1.5 TSI 150 EVO IQ.DRIVE DSG7,32430,18,2020,04/09/2020,non requis,55 717 Km,Essence,automatique,Blanc,5,5,12 mois,,,non,2,8 CV,150 ch,1,128 g/kmC,5.8 l/100km,EURO6
483,VOLKSWAGEN POLO 6,VI (2) 1.0 TSI 95 S&S LIFE BVM5,22330,03,2023,07/12/2023,non requis,7 452 Km,Essence,mécanique,Blanc,5,5,,,,oui,1,5 CV,95 ch,1,119 g/kmB,5.2 l/100km,EURO6
484,VOLKSWAGEN GOLF 8,VIII 1.5 TSI ACT 130 OPF STYLE 1ST BV6,28380,23,2021,07/01/2022,non requis,73 988 Km,Essence,mécanique,BLANC,5,5,12 mois,,,oui,1,7 CV,131 ch,1,125 g/kmC,5.5 l/100km,EURO6
485,VOLKSWAGEN GOLF 7,VII 1.4 TSI GTE DSG6 5P,25320,23,2017,28/09/2017,requis,49 594 Km,Hybride essence électrique,automatique,Gris,5,5,12 mois,,,non,4,6 CV,150 ch,1,37 g/kmA,,EURO6
486,VOLKSWAGEN POLO 6 GTI,VI 2.0 TSI 200 GTI DSG6,26230,22,2021,03/08/2021,non requis,18 631 Km,Essence,automatique,Rouge,5,5,12 mois,,Audi occasions plus,non,,11 CV,200 ch,1,159 g/kmD,7 l/100km,EURO6
487,VOLKSWAGEN GOLF 8,VIII 1.5 ETSI OPF 130 ACTIVE DSG7,35530,35,2023,25/03/2023,non requis,10 692 Km,Essence,automatique,blanc,5,5,27 mois,,,oui,1,7 CV,131 ch,1,127 g/kmC,5.5 l/100km,EURO6
488,VOLKSWAGEN GOLF SPORTSVAN,1.6 TDI 110 BLUEMOTION TECHNOLOGY CONFORTLINE,15640,63,2017,07/05/2017,requis,86 312 Km,Diesel,mécanique,noir,5,5,12 mois,,,non,3,5 CV,110 ch,2,106 g/kmB,3.7 l/100km,EURO6
489,VOLKSWAGEN POLO 5,V (2) 1.4 TDI 75 FAP BLUEMOTION TECHNOLOGY TRENDLINE BUSINESS 5P,11240,91,2017,10/12/2017,requis,128 800 Km,Diesel,mécanique,blanc,5,5,8 mois,,SPOTICAR,non,2,4 CV,75 ch,2,88 g/kmA,3.1 l/100km,EURO6
490,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 MATCH DSG7,31950,62,2020,25/10/2020,non requis,87 690 Km,Diesel,automatique,gris metal,5,5,12 mois,,Das WeltAuto. Performance,oui,1,8 CV,150 ch,2,129 g/kmC,5.8 l/100km,EURO6
