,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
249,VOLKSWAGEN POLO 6,VI 1.6 TDI 95 IQ.DRIVE DSG7,23190,33,2020,03/07/2020,non requis,40 718 Km,Diesel,automatique,Limestone Grey Métallisé/Limestone Grey Métallisé,5,5,12 mois,,Das WeltAuto. Performance,oui,1,5 CV,95 ch,2,99 g/kmA,4 l/100km,EURO6
250,VOLKSWAGEN T-ROC,2.0 TDI 150 CARAT EXCLUSIVE 4MOTION DSG7,38730,92,2020,23/04/2020,non requis,35 395 Km,Diesel,automatique,Bleu,5,5,12 mois,,,non,2,8 CV,150 ch,2,132 g/kmC,5 l/100km,EURO6
251,VOLKSWAGEN GOLF SPORTSVAN,(2) 1.5 TSI 130 EVO IQ.DRIVE BV6,26000,37,2021,16/12/2021,non requis,59 167 Km,Essence,mécanique,Bleu,5,5,12 mois,,Das WeltAuto. Medium,non,2,7 CV,131 ch,1,108 g/kmB,5.2 l/100km,EURO6
252,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 5CV R-LINE DSG7,28440,26,2022,29/11/2022,non requis,6 694 Km,Essence,automatique,Blanc pur,5,5,12 mois,en cours,,oui,,5 CV,95 ch,1,134 g/kmC,5.9 l/100km,EURO6
253,VOLKSWAGEN POLO 6,VI 1.6 TDI 95 CONNECT,14620,12,2020,20/12/2020,non requis,170 688 Km,Diesel,mécanique,BLANC PUR,5,5,,,,non,,5 CV,95 ch,2,93 g/kmA,3.6 l/100km,EURO6
254,VOLKSWAGEN T-ROC,2.0 TDI 150 CARAT DSG7,27910,83,2020,01/01/2021,non requis,61 468 Km,Diesel,automatique,Gris,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,116 g/kmB,4.6 l/100km,EURO6
255,VOLKSWAGEN GOLF 7,VII 1.4 TSI ACT 140 BLUEMOTION TECHNOLOGY CARAT 5P,13630,93,2014,05/10/2014,requis,90 408 Km,Essence,mécanique,gris foncé,5,5,,,,non,2,7 CV,140 ch,1,112 g/kmB,4.3 l/100km,EURO6
256,VOLKSWAGEN T-CROSS,1.0 TSI 115 CARAT,26230,31,2021,28/05/2021,non requis,71 211 Km,Essence,mécanique,bleu,5,5,12 mois,,Das WeltAuto. Premium,oui,1,6 CV,116 ch,1,137 g/kmC,6 l/100km,EURO6
257,VOLKSWAGEN GOLF 7,VII (2) 1.5 TSI EVO 150 MATCH DSG7,26320,31,2020,24/03/2020,non requis,28 754 Km,Essence,automatique,noir,5,5,12 mois,,Das WeltAuto. Premium,oui,1,7 CV,150 ch,1,109 g/kmB,5.1 l/100km,EURO6
258,VOLKSWAGEN ID.4,174 PRO BUSINESS,50070,34,2023,24/05/2023,non requis,7 490 Km,Electrique,automatique,argent,5,5,24 mois,,,oui,1,5 CV,95 ch,0,0 g/kmA,,EURO6
259,VOLKSWAGEN TIGUAN 2,II 1.4 TSI 150 BLUEMOTION TECHNOLOGY CONFORTLINE 4MOTION DSG6,33800,38,2018,04/03/2018,requis,62 066 Km,Essence,automatique,Noir Intense,5,5,12 mois,,SPOTICAR,non,,9 CV,150 ch,1,161 g/kmE,7 l/100km,EURO6
260,VOLKSWAGEN TIGUAN 2,II 2.0 TSI 190 BLUEMOTION TECHNOLOGY CARAT 4MOTION DSG7,44830,92,2020,01/09/2020,non requis,51 750 Km,Essence,automatique,Pure White,5,5,12 mois,,,non,,11 CV,190 ch,1,154 g/kmD,7.1 l/100km,EURO6
261,VOLKSWAGEN GOLF 7 GTI,VII 2.0 TSI 220 BLUEMOTION TECHNOLOGY GTI DSG6 5P,27010,33,2017,22/09/2017,requis,44 983 Km,Essence,automatique,Carbon Steel Grey Metallic,5,5,12 mois,,,oui,1,13 CV,220 ch,1,145 g/kmD,5.3 l/100km,EURO6
262,VOLKSWAGEN TAIGO,1.0 TSI 95 LIFE BVM5,26790,34,2023,28/02/2023,non requis,7 980 Km,Essence,mécanique,gris,5,5,24 mois,,,oui,1,5 CV,95 ch,1,124 g/kmC,5.5 l/100km,EURO6
263,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLACK R-LINE DSG7,40660,31,2020,07/03/2020,non requis,64 348 Km,Diesel,automatique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
264,VOLKSWAGEN COCCINELLE,2.0 TSI 200 SPORT DSG6,18190,29,2013,28/11/2013,requis,117 379 Km,Essence,automatique,NOIR,3,4,6 mois,,,non,,12 CV,200 ch,1,176 g/kmE,7.6 l/100km,EURO5
265,VOLKSWAGEN ID.4,170 PURE PERFORMANCE,61660,89,2023,30/03/2023,non requis,248 Km,Electrique,automatique,Noir,5,5,,,,oui,1,5 CV,95 ch,0,0 g/kmA,,EURO6
266,VOLKSWAGEN POLO 6,VI (2) 1.0 TSI 95 6CV R-LINE,29970,21,2023,08/07/2023,non requis,18 Km,Essence,mécanique,rouge,5,3,48 mois,,,oui,1,5 CV,95 ch,1,118 g/kmB,5.2 l/100km,EURO6
267,VOLKSWAGEN PASSAT 8 SW,VIII SW 2.0 TDI 190 BLUEMOTION TECHNOLOGY 4MOTION CARAT DSG7,38460,21,2020,08/12/2020,non requis,40 928 Km,Diesel,automatique,gris,5,5,12 mois,,,non,,10 CV,190 ch,2,127 g/kmC,5.2 l/100km,EURO6
268,VOLKSWAGEN CADDY 4 FOURGON,IV VAN 2.0 TDI 75 BUSINESS LINE,14280,67,2017,29/09/2017,requis,93 476 Km,Diesel,mécanique,Blanc Candy,4,2,6 mois,,Das WeltAuto. Medium,oui,,7 CV,75 ch,2,124 g/kmC,4.7 l/100km,EURO6
269,VOLKSWAGEN T-ROC,2.0 TDI 150 IQ.DRIVE DSG7,31700,67,2020,27/05/2020,non requis,58 963 Km,Diesel,automatique,Gris Indium,5,5,12 mois,,Das WeltAuto. Performance,oui,,8 CV,150 ch,2,116 g/kmB,4.6 l/100km,EURO6
270,VOLKSWAGEN ID.4,77 KWH GTX,70160,67,2022,28/06/2022,non requis,3 885 Km,Electrique,automatique,Blanc Glacier / Toit Noir,5,5,24 mois,en cours,Das WeltAuto. Premium,oui,,5 CV,299 ch,0,0 g/kmA,,EURO6
271,VOLKSWAGEN T-ROC,1.5 TSI 150 EVO ACTIVE DSG7,34420,67,2022,08/06/2022,non requis,19 650 Km,Essence,automatique,Gris Indium,5,5,24 mois,,Das WeltAuto. Premium,oui,,8 CV,150 ch,1,144 g/kmD,6.3 l/100km,EURO6
272,VOLKSWAGEN T-ROC,2.0 TDI 150 IQ.DRIVE DSG7,31700,67,2020,27/05/2020,non requis,58 963 Km,Diesel,automatique,Gris Indium,5,5,12 mois,,Das WeltAuto. Performance,oui,,8 CV,150 ch,2,116 g/kmB,4.6 l/100km,EURO6
273,VOLKSWAGEN ID.4,77 KWH GTX,70160,67,2022,28/06/2022,non requis,3 885 Km,Electrique,automatique,Blanc Glacier / Toit Noir,5,5,24 mois,en cours,Das WeltAuto. Premium,oui,,5 CV,299 ch,0,0 g/kmA,,EURO6
274,VOLKSWAGEN T-ROC,1.5 TSI 150 EVO ACTIVE DSG7,34420,67,2022,08/06/2022,non requis,19 650 Km,Essence,automatique,Gris Indium,5,5,24 mois,,Das WeltAuto. Premium,oui,,8 CV,150 ch,1,144 g/kmD,6.3 l/100km,EURO6
275,VOLKSWAGEN GOLF 7 R,VII (2) 2.0 TSI 310 BLUEMOTION TECHNOLOGY R 4MOTION DSG7 3P,43300,04,2018,26/08/2018,requis,69 853 Km,Essence,automatique,Gris Indium,3,5,12 mois,,,non,,20 CV,310 ch,1,160 g/kmD,7 l/100km,EURO6
276,VOLKSWAGEN GOLF SPORTSVAN,1.6 TDI 110 BLUEMOTION TECHNOLOGY ALLSTAR,10580,09,2017,31/07/2017,requis,169 240 Km,Diesel,mécanique,BLANC,5,5,12 mois,,,non,,5 CV,110 ch,2,101 g/kmB,4 l/100km,EURO6
277,VOLKSWAGEN TAIGO,1.0 TSI 95 LIFE BVM5,26790,34,2023,28/02/2023,non requis,7 980 Km,Essence,mécanique,gris,5,5,24 mois,,,oui,1,5 CV,95 ch,1,124 g/kmC,5.5 l/100km,EURO6
278,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLACK R-LINE DSG7,40660,31,2020,07/03/2020,non requis,64 348 Km,Diesel,automatique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
279,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 COPPER LINE DSG7,21260,13,2020,04/05/2020,non requis,26 589 Km,Essence,automatique,Reflet d'Argent,5,5,6 mois,,,non,,5 CV,95 ch,1,103 g/kmB,4.8 l/100km,EURO6
280,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 CARAT EXCLUSIVE DSG7,24980,13,2019,15/10/2019,non requis,58 550 Km,Essence,automatique,Gris Limestone,5,5,,,,non,,5 CV,95 ch,1,103 g/kmB,4.6 l/100km,EURO6
281,VOLKSWAGEN GOLF 7,VII 1.4 TSI GTE DSG6 5P,25500,33,2016,11/01/2017,requis,102 670 Km,Hybride essence électrique,automatique,noir,5,5,6 mois,,,non,3,6 CV,150 ch,1,39 g/kmA,,EURO6
282,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 CARAT EXCLUSIVE,21450,13,2021,18/10/2021,non requis,11 343 Km,Essence,mécanique,Gris Limestone,5,5,6 mois,,,non,,5 CV,95 ch,1,,,EURO6
283,VOLKSWAGEN TIGUAN 2,II 1.5 TSI 150 EVO CONNECT BV6,28620,31,2020,07/03/2020,non requis,54 303 Km,Essence,mécanique,blanc,5,5,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,1,130 g/kmC,6.3 l/100km,EURO6
284,VOLKSWAGEN TOURAN 3,III 1.6 TDI 115 BLUEMOTION TECHNOLOGY CONFORTLINE BUSINESS 7PL,29980,31,2020,13/12/2020,non requis,103 206 Km,Diesel,mécanique,blanc,5,7,12 mois,,Das WeltAuto. Medium,oui,1,6 CV,116 ch,2,109 g/kmB,4.6 l/100km,EURO6
285,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 R-LINE,21940,13,2019,22/08/2019,non requis,61 672 Km,Essence,mécanique,Blanc Pur/Toit Noir,5,5,6 mois,,,non,,5 CV,95 ch,1,103 g/kmB,4.5 l/100km,EURO6
286,VOLKSWAGEN T-CROSS,1.0 TSI 110 ACTIVE,25050,31,2023,16/12/2023,non requis,12 910 Km,Essence,mécanique,bleu,5,5,24 mois,,Das WeltAuto. Premium,oui,1,6 CV,110 ch,1,132 g/kmC,5.8 l/100km,EURO6
287,VOLKSWAGEN GOLF 7,VII (2) 1.0 TSI 115 IQ.DRIVE BV6 5P,26530,31,2021,19/06/2021,non requis,20 862 Km,Essence,mécanique,noir,5,5,12 mois,,Das WeltAuto. Premium,oui,1,6 CV,116 ch,1,128 g/kmC,,EURO6
288,VOLKSWAGEN POLO 6,VI 1.0 65 CONFORTLINE,16020,83,2020,06/11/2020,non requis,27 410 Km,Essence,mécanique,Gris,5,5,12 mois,,SPOTICAR,non,2,4 CV,65 ch,1,105 g/kmB,4.8 l/100km,EURO6
289,VOLKSWAGEN GOLF 7,VII 1.4 TSI ACT 140 BLUEMOTION TECHNOLOGY CARAT 5P,13630,93,2014,05/10/2014,requis,90 408 Km,Essence,mécanique,gris foncé,5,5,,,,non,2,7 CV,140 ch,1,112 g/kmB,4.3 l/100km,EURO6
290,VOLKSWAGEN T-ROC,1.5 TSI 150 EVO ACTIVE DSG7,33960,31,2022,30/12/2022,non requis,25 925 Km,Essence,automatique,noir,5,5,24 mois,,Das WeltAuto. Premium,oui,1,8 CV,150 ch,1,144 g/kmD,6.3 l/100km,EURO6
291,VOLKSWAGEN GOLF 7,VII 1.6 TDI 110 BLUEMOTION TECHNOLOGY MATCH ALLSTAR 5P,20600,13,2018,21/04/2018,requis,94 623 Km,Diesel,mécanique,Gris Limestone,5,5,6 mois,,,non,,5 CV,110 ch,2,99 g/kmA,3.8 l/100km,EURO6
292,VOLKSWAGEN GOLF 8,VIII 2.0 TDI SCR 150 R-LINE DSG7,38910,69,2022,22/06/2022,non requis,24 770 Km,Diesel,automatique,bleu,5,5,24 mois,en cours,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,123 g/kmC,4.6 l/100km,EURO6
293,VOLKSWAGEN T-ROC,2.0 TDI 150 4MOTION R-LINE DSG7,33770,67,2021,08/10/2021,non requis,85 514 Km,Diesel,automatique,Noir Intense,5,5,12 mois,,Das WeltAuto. Premium,oui,,8 CV,150 ch,2,175 g/kmE,6.7 l/100km,EURO6
294,VOLKSWAGEN POLO 6,VI (2) 1.0 TSI 110 DSG7 STYLE,29010,13,2023,28/01/2024,non requis,19 813 Km,Essence,automatique,Rouge Roi metallisé,5,5,24 mois,,Das WeltAuto. Premium,non,,6 CV,110 ch,1,125 g/kmC,5.5 l/100km,EURO6
295,VOLKSWAGEN POLO 6,VI (2) 1.0 TSI 95 LIFE DSG7,23400,02,2022,27/10/2022,non requis,25 907 Km,Essence,automatique,Gris,5,5,24 mois,,Das WeltAuto. Medium,oui,1,5 CV,95 ch,1,125 g/kmC,5.5 l/100km,EURO6
296,VOLKSWAGEN T-CROSS,1.0 TSI 110 START/STOP LIFE TECH BVM6,29770,52,2023,17/01/2024,non requis,62 Km,Essence,mécanique,Bleu,5,5,,,,oui,1,6 CV,110 ch,1,131 g/kmC,5.8 l/100km,EURO6
297,VOLKSWAGEN UP! GTI,(2) 1.0 115 BLUEMOTION TECHNOLOGY GTI BVM6,22580,37,2023,15/12/2023,non requis,6 780 Km,Essence,mécanique,Rouge,5,4,24 mois,,,oui,1,6 CV,116 ch,1,125 g/kmC,5.5 l/100km,EURO6
298,VOLKSWAGEN T-ROC,2.0 TDI 150 LOUNGE,31480,19,2022,14/04/2022,non requis,17 879 Km,Diesel,mécanique,Blanc,5,5,24 mois,,,oui,1,8 CV,150 ch,2,135 g/kmC,4.8 l/100km,EURO6
299,VOLKSWAGEN T-CROSS,1.0 TSI 110 R-LINE,27230,33,2023,27/10/2023,non requis,24 094 Km,Essence,mécanique,Blanc,5,5,24 mois,,Das WeltAuto. Premium,oui,1,6 CV,110 ch,1,134 g/kmC,5.8 l/100km,EURO6
300,VOLKSWAGEN T-ROC,1.0 TSI 115 LOUNGE,24590,92,2020,24/05/2020,non requis,45 464 Km,Essence,mécanique,Pure White,5,5,12 mois,,,non,,6 CV,115 ch,1,113 g/kmB,5.3 l/100km,EURO6
301,VOLKSWAGEN T-CROSS,1.0 TSI 110 R-LINE,29850,34,2023,14/03/2023,non requis,7 770 Km,Essence,mécanique,argent,5,5,24 mois,,,oui,1,6 CV,110 ch,1,130 g/kmC,5.8 l/100km,EURO6
302,VOLKSWAGEN GOLF 8,VIII 1.4 HYBRID RECHARGEABLE OPF 245 GTE DSG6,58080,84,2023,15/10/2023,non requis,7 770 Km,Hybride essence électrique,automatique,gris,5,5,48 mois,,,oui,,8 CV,245 ch,1,27 g/kmA,,EURO6
303,VOLKSWAGEN T-ROC,1.5 TSI 150 EVO LOUNGE BUSINESS,24820,41,2019,18/07/2019,non requis,57 397 Km,Essence,mécanique,marron,5,5,6 mois,,,oui,1,8 CV,150 ch,1,120 g/kmB,4.6 l/100km,EURO6
304,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 ACTIVE,19960,13,2022,29/03/2022,non requis,26 878 Km,Essence,mécanique,Noir Intense,5,5,6 mois,en cours,,non,,5 CV,95 ch,1,,4.6 l/100km,EURO6
305,VOLKSWAGEN CRAFTER 2,II 2.0 TDI 140 30 L3H3 BUSINESS LINE,34180,13,2020,29/02/2020,non requis,91 002 Km,Diesel,mécanique,Blanc Candy,4,3,6 mois,,,non,,7 CV,140 ch,2,194 g/kmE,7.4 l/100km,EURO6
306,VOLKSWAGEN TIGUAN 2,II (2) 2.0 TDI 200 R-LINE EXCLUSIVE 4MOTION DSG7,74360,84,2023,05/01/2024,non requis,8 330 Km,Diesel,automatique,gris,5,5,48 mois,,,oui,,11 CV,200 ch,2,172 g/kmE,6.5 l/100km,EURO6
307,VOLKSWAGEN GOLF 6,VI 2.0 TDI 140 FAP CR BLUEMOTION TECHNOLOGY CARAT 5P,11860,69,2012,26/10/2012,requis,264 570 Km,Diesel,mécanique,noir,5,5,,,,non,2,8 CV,140 ch,2,138 g/kmC,4.5 l/100km,EURO5
308,VOLKSWAGEN POLO 6,VI 1.0 TSI 95 COPPER LINE,22860,91,2020,19/06/2020,non requis,52 878 Km,Essence,mécanique,blanc,5,5,12 mois,,,non,2,5 CV,95 ch,1,101 g/kmB,4.6 l/100km,EURO6
309,VOLKSWAGEN TIGUAN 2,II 1.5 TSI 150 EVO IQ.DRIVE DSG7,33520,78,2020,04/03/2020,non requis,49 764 Km,Essence,automatique,noir nacre,5,5,12 mois,,,oui,1,8 CV,150 ch,1,134 g/kmC,5.8 l/100km,EURO6
310,VOLKSWAGEN T-ROC,(2) 1.5 TSI EVO 150 START/STOP R-LINE BVM6,30630,78,2020,10/07/2020,non requis,14 734 Km,Essence,mécanique,gris anthracite metal,5,5,12 mois,,,oui,1,8 CV,150 ch,1,117 g/kmB,,EURO6
311,VOLKSWAGEN TIGUAN 2,II 1.5 TSI 150 EVO IQ.DRIVE DSG7,35870,78,2020,14/05/2020,non requis,32 450 Km,Essence,automatique,gris anthracite metal,5,5,12 mois,,,oui,2,8 CV,150 ch,1,134 g/kmC,6.1 l/100km,EURO6
312,VOLKSWAGEN GOLF 7,VII (2) 1.5 TSI EVO 150 IQ.DRIVE DSG7 5P,27250,78,2020,29/02/2020,non requis,84 371 Km,Essence,automatique,noir metal,5,5,12 mois,,,oui,1,7 CV,150 ch,1,109 g/kmB,6.2 l/100km,EURO6
313,VOLKSWAGEN GOLF 7,VII 1.4 TSI ACT 150 BLUEMOTION TECHNOLOGY 8CV CONFORTLINE 5P,19710,21,2017,27/12/2017,requis,95 046 Km,Essence,mécanique,blanc,5,5,12 mois,,,non,2,8 CV,150 ch,1,112 g/kmB,4.3 l/100km,EURO6
314,VOLKSWAGEN POLO 6 GTI,VI 2.0 TSI 200 GTI DSG6,30610,59,2021,24/05/2021,non requis,37 488 Km,Essence,automatique,rouge,5,5,,,,oui,,11 CV,200 ch,1,159 g/kmD,7 l/100km,EURO6
315,VOLKSWAGEN POLO 6 GTI,VI 2.0 TSI 200 GTI DSG6,26620,59,2021,07/01/2022,non requis,22 189 Km,Essence,automatique,blanc,5,5,,,,oui,,11 CV,200 ch,1,159 g/kmD,7 l/100km,EURO6
316,VOLKSWAGEN GOLF 8,VIII 1.5 TSI ACT 130 OPF LIFE BV6,32430,90,2023,17/01/2024,non requis,3 300 Km,Essence,mécanique,blanc,5,5,,,,non,2,7 CV,131 ch,1,124 g/kmC,5.4 l/100km,EURO6
317,VOLKSWAGEN GOLF 7,VII 2.0 TDI 150 BLUEMOTION TECHNOLOGY MATCH 4MOTION BV6 5P,18460,16,2018,30/05/2018,requis,121 688 Km,Diesel,mécanique,noir nacre,5,5,6 mois,,,non,2,8 CV,150 ch,2,112 g/kmB,3.8 l/100km,EURO6
318,VOLKSWAGEN CADDY FOURGON,VAN 1.6 TDI 75 BUSINESS LINE,11360,16,2017,19/11/2017,requis,182 410 Km,Diesel,mécanique,blanc verni,4,2,3 mois,,,non,2,5 CV,75 ch,2,147 g/kmD,5.1 l/100km,EURO5
319,VOLKSWAGEN TIGUAN,(2) 1.4 TSI 122 BLUEMOTION TECHNOLOGY CUP,23700,31,2015,16/10/2015,requis,23 500 Km,Essence,mécanique,gris metal,5,5,,,,non,,7 CV,122 ch,1,152 g/kmD,6.5 l/100km,EURO5
320,VOLKSWAGEN T-CROSS,1.0 TSI 95 LOUNGE,29110,56,2023,30/07/2023,non requis,10 000 Km,Essence,mécanique,Gris Cendré métallisée,5,5,24 mois,,,oui,,5 CV,95 ch,1,129 g/kmC,5.7 l/100km,EURO6
321,VOLKSWAGEN ID.5,299 GTX 77KWH,65380,22,2023,09/10/2023,non requis,10 791 Km,Electrique,automatique,Noir Ebène Métallisée,5,5,12 mois,,,non,,5 CV,299 ch,0,0 g/kmA,,EURO6
322,VOLKSWAGEN ID.3,204 CH PRO PERFORMANCE ACTIVE,52340,22,2023,19/09/2023,non requis,11 781 Km,Electrique,automatique,Noir,5,5,12 mois,,,non,,5 CV,204 ch,0,0 g/kmA,,EURO6
323,VOLKSWAGEN T-ROC CABRIOLET,CABRIOLET 1.5 TSI 150 EVO R-LINE DSG7,46270,22,2023,28/05/2023,non requis,8 880 Km,Essence,automatique,"Bleu Ravenna métallisée, capote noire",2,4,12 mois,,,non,,8 CV,150 ch,1,149 g/kmD,6.6 l/100km,EURO6
324,VOLKSWAGEN GOLF 8,VIII 2.0 TDI SCR 115 LIFE BUSINESS DSG7,37740,22,2023,13/08/2023,non requis,11 682 Km,Diesel,automatique,Blanc Pur,5,5,12 mois,,,non,,6 CV,115 ch,2,118 g/kmB,4.5 l/100km,EURO6
325,VOLKSWAGEN T-CROSS,1.0 TSI 110 ACTIVE DSG,28540,22,2023,02/02/2023,non requis,10 080 Km,Essence,automatique,Reflet d'Argent métallisée,5,5,,,,oui,,6 CV,110 ch,1,141 g/kmD,6.2 l/100km,EURO6
326,VOLKSWAGEN GOLF SPORTSVAN,1.4 TSI 125 BLUEMOTION TECHNOLOGY CONFORTLINE BV6,14800,19,2015,26/09/2015,requis,125 693 Km,Essence,mécanique,noir,5,5,3 mois,,,non,2,7 CV,125 ch,1,125 g/kmC,4.5 l/100km,EURO6
327,VOLKSWAGEN GOLF 8,VIII 1.5 ETSI OPF 150 R-LINE DSG7,39660,93,2022,25/12/2022,non requis,15 985 Km,Essence,automatique,gris,5,5,,en cours,,oui,2,8 CV,150 ch,1,132 g/kmC,,EURO6
328,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLUEMOTION TECHNOLOGY CONFORTLINE BUSINESS BV6,29800,56,2020,13/01/2021,non requis,71 860 Km,Diesel,mécanique,Gris Indium,5,5,12 mois,,,oui,,8 CV,150 ch,2,122 g/kmC,4.8 l/100km,EURO6
329,VOLKSWAGEN PASSAT 8,VIII 1.5 TSI EVO 150 BLUEMOTION TECHNOLOGY CONFORTLINE,23980,22,2020,18/12/2020,non requis,117 600 Km,Essence,mécanique,Gris,4,5,6 mois,,,non,,7 CV,150 ch,1,109 g/kmB,5.3 l/100km,EURO6
330,VOLKSWAGEN ID.4,77 KWH PRO PERFORMANCE BEV,58880,13,2023,03/08/2023,non requis,12 808 Km,Electrique,automatique,Blanc,5,5,24 mois,en cours,,oui,1,5 CV,95 ch,0,,,EURO6
331,VOLKSWAGEN TIGUAN 2 ALLSPACE,2.0 TDI 150 CARAT DSG7,41740,45,2021,10/12/2021,non requis,40 590 Km,Diesel,automatique,Gris,5,7,12 mois,,Das WeltAuto. Medium,oui,1,8 CV,150 ch,2,129 g/kmC,5 l/100km,EURO6
332,VOLKSWAGEN TAIGO,1.0 TSI 110 R-LINE DSG7,34970,22,2023,25/04/2023,non requis,11 781 Km,Essence,automatique,Noir Intense nacrée,5,5,12 mois,,,non,,6 CV,110 ch,1,133 g/kmC,5.9 l/100km,EURO6
333,VOLKSWAGEN GOLF 8,VIII 1.0 TSI OPF 110 ACTIVE BVM6,29570,22,2023,12/12/2023,non requis,8 800 Km,Essence,mécanique,Blanc Pur,5,5,12 mois,,,non,,6 CV,110 ch,1,123 g/kmC,5.4 l/100km,EURO6
334,VOLKSWAGEN GOLF 8,VIII 1.0 ETSI OPF 110 LIFE 1ST DSG7,25950,02,2022,07/12/2022,non requis,29 545 Km,Essence,automatique,ALU,5,5,12 mois,en cours,SPOTICAR,non,2,6 CV,110 ch,1,122 g/kmC,,EURO6
335,VOLKSWAGEN TOURAN 3,III 2.0 TDI 150 BLUEMOTION TECHNOLOGY SOUND 7PL,27480,44,2018,27/01/2019,non requis,143 250 Km,Diesel,mécanique,Blanc Pur,5,7,12 mois,,Das WeltAuto. Medium,non,,8 CV,150 ch,2,119 g/kmB,4.6 l/100km,EURO6
336,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLUEMOTION TECHNOLOGY CARAT DSG7,36460,44,2020,13/07/2020,non requis,65 088 Km,Diesel,automatique,Gris Indium,5,5,12 mois,,Das WeltAuto. Premium,non,,8 CV,150 ch,2,123 g/kmC,4.9 l/100km,EURO6
337,VOLKSWAGEN GOLF 7,VII (2) 1.0 TSI 85 BLUEMOTION TECHNOLOGY TRENDLINE 5P,18280,02,2020,08/12/2020,non requis,22 793 Km,Essence,mécanique,Gris,5,5,6 mois,,,oui,1,4 CV,86 ch,1,105 g/kmB,4.8 l/100km,EURO6
338,VOLKSWAGEN CADDY 4,IV 2.0 TDI 75 TRENDLINE,18710,17,2019,26/02/2019,non requis,69 347 Km,Diesel,mécanique,blanc,5,5,6 mois,,,non,2,4 CV,75 ch,2,126 g/kmC,4.3 l/100km,EURO6
339,VOLKSWAGEN TIGUAN,(2) 2.0 TDI 140 BLUEMOTION TECHNOLOGY SPORTLINE 4MOTION DSG7,17960,49,2014,14/11/2014,requis,165 540 Km,Diesel,automatique,noir,5,5,,,,non,2,8 CV,140 ch,2,167 g/kmE,5.5 l/100km,EURO5
340,VOLKSWAGEN POLO 5,V 1.4 TDI 90 FAP BLUEMOTION TECHNOLOGY CONFORTLINE BUSINESS 5P,15580,49,2018,01/08/2018,requis,101 040 Km,Diesel,mécanique,gris foncé metal,5,5,6 mois,,,oui,2,4 CV,90 ch,2,88 g/kmA,3.1 l/100km,EURO6
341,VOLKSWAGEN GOLF 7 SW,VII SW 1.4 TSI 150 CARAT DSG7,20790,31,2017,05/06/2017,requis,80 080 Km,Essence,automatique,blanc verni,5,5,,,,non,3,8 CV,150 ch,1,113 g/kmB,4.3 l/100km,EURO6
342,VOLKSWAGEN GOLF 7,VII 1.4 TSI 122 BLUEMOTION TECHNOLOGY TRENDLINE 5P,14990,92,2014,09/07/2014,requis,152 490 Km,Essence,mécanique,blanc verni,5,5,6 mois,,,oui,,6 CV,122 ch,1,123 g/kmC,5.3 l/100km,EURO5
343,VOLKSWAGEN TOURAN 3,III 1.6 TDI 115 BLUEMOTION TECHNOLOGY CONNECT 7PL,30000,25,2019,06/05/2019,non requis,74 596 Km,Diesel,mécanique,noir metal,5,7,,,,non,2,6 CV,116 ch,2,109 g/kmB,4.6 l/100km,EURO6
344,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 150 BLUEMOTION TECHNOLOGY CARAT DSG7,30480,06,2018,04/03/2018,requis,114 680 Km,Diesel,automatique,gris,5,5,6 mois,,,non,3,8 CV,150 ch,2,129 g/kmC,4.5 l/100km,EURO6
345,VOLKSWAGEN TIGUAN 2,II 2.0 TDI 190 BLUEMOTION TECHNOLOGY CARAT EXCLUSIVE 4MOTION DSG7,43260,67,2018,16/12/2018,requis,67 743 Km,Diesel,automatique,gris metal,5,5,,,,oui,,11 CV,190 ch,2,149 g/kmD,5.7 l/100km,EURO6
346,VOLKSWAGEN POLO 4,IV (2) 1.2 70 CONFORTLINE 5P,5740,45,2009,06/09/2009,requis,172 500 Km,Essence,mécanique,gris metal,5,5,3 mois,,,non,4,5 CV,69 ch,2,138 g/kmC,4.8 l/100km,EURO4
